HNSC	Labels	B:MUTA:COMP:TP53::	N:GEXP::FN1:2335:	N:GEXP::TMPRSS2:7113:	N:GEXP::SPARC:6678:	B:MUTA:LOF:HIST1H3C::	N:GEXP::CLCA2:9635:	N:GEXP::FOXA1:3169:	N:GEXP::VIM:7431:	N:GEXP::UGT1A6:54578:	N:GEXP::TGFB1I1:7041:	N:GEXP::ABCC5:10057:	N:GEXP::CTHRC1:115908:	N:GEXP::NTRK2:4915:	N:GEXP::KRT14:3861:	N:GEXP::TNFAIP6:7130:	N:GEXP::SFXN3:81855:	N:GEXP::SOX2:6657:	N:METH:cg10182321:STK32B:TssU777:Shore	N:GEXP::GPX2:2877:	N:GEXP::KRT16:3868:	N:GEXP::FUT6:2528:	N:GEXP::TFAP2A:7020:	N:GEXP::SMARCD3:6604:	N:GEXP::TNFSF12:8742:	N:GEXP::ADAM12:8038:	N:GEXP::KRT13:3860:	N:GEXP::RFTN1:23180:	N:GEXP::TAGLN:6876:	N:GEXP::ANXA6:309:	N:GEXP::FLI1:2313:	N:GEXP::CCDC69:26112:	N:MIR::hsa-miR-203a:Corrected:	N:GEXP::ABCA13:154664:	N:GEXP::SLFN13:146857:	N:GEXP::ZDHHC2:51201:	N:GEXP::C3orf58:205428:	N:GEXP::TMEM116:89894:	N:GEXP::UCP2:7351:	N:GEXP::ABCA17P:650655:	N:METH:cg23706497:OTX2:TssD123:Shelf	N:METH:cg24237439:RANBP3L:TssU89:NA	N:GEXP::ZNF367:195828:	N:GEXP::SETMAR:6419:	N:GEXP::PLEKHG6:55200:	N:GEXP::COL5A2:1290:	N:GEXP::GPX8:493869:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::MRAP2:112609:	N:MIR::hsa-miR-20b-5p:Corrected:	N:GEXP::TENC1:23371:	N:GEXP::GPR110:266977:	N:GEXP::SYCP2:10388:	N:GEXP::NNMT:4837:	N:GEXP::TMPRSS11A:339967:	B:MUTA:COMP:NSD1::	B:MUTA:COMP:WT1::	N:GEXP::GALNT6:11226:	N:GEXP::SPTLC3:55304:	N:GEXP::ZFR2:23217:	N:GEXP::ICA1L:130026:	N:MIR::hsa-miR-193a-5p:Corrected:	N:GEXP::THY1:7070:	N:GEXP::ARHGEF33:100271715:	N:GEXP::ARHGAP26:23092:	N:GEXP::C3orf18:51161:	N:GEXP::WDR76:79968:	N:GEXP::PTH1R:5745:	N:METH:cg00211661:ARAP1:TssU215:NA	N:GEXP::CPXM1:56265:	N:GEXP::BATF:10538:	N:MIR::hsa-miR-6510-3p:Corrected:	N:GEXP::MCM5:4174:	N:GEXP::KLHL35:283212:	N:GEXP::SERPINH1:871:	N:GEXP::SGEF:26084:	N:GEXP::PKN1:5585:	N:GEXP::FLRT3:23767:	N:GEXP::TTC9:23508:	N:GEXP::FAM3B:54097:	N:GEXP::RIBC2:26150:	N:GEXP::P4HTM:54681:	N:GEXP::DOK1:1796:	N:GEXP::GEFT:115557:	B:MUTA:LOF:DNAH9::	B:MUTA:COMP:RARA::	N:GEXP::SMC1B:27127:	N:GEXP::DSG1:1828:	N:GEXP::SYTL4:94121:	N:GEXP::STAG3:10734:	N:GEXP::ACPL2:92370:	N:GEXP::ST3GAL2:6483:	N:GEXP::C22orf45:646023:	N:GEXP::MRAS:22808:	N:GEXP::LMO2:4005:	N:GEXP::GIMAP1:170575:	N:GEXP::CDSN:1041:	N:MIR::hsa-miR-34c-5p:Corrected:	N:GEXP::NRBF2:29982:	N:GEXP::TCAM1P:146771:	N:GEXP::C19orf57:79173:	N:GEXP::GCNT2:2651:	N:GEXP::ZNF541:84215:	N:GEXP::FUT3:2525:	N:METH:cg22357700:NA:NA:Island	N:GEXP::PTPN18:26469:	N:METH:cg27199872:RP11-445F12.1:TssD4602:Shore	N:METH:cg26824423:NDRG4:TssD91:Shore	N:GEXP::TCP11:6954:	N:GEXP::PRDM15:63977:	N:GEXP::MAGI2:9863:	N:GEXP::RAPGEFL1:51195:	N:GEXP::LOC254559:254559:	N:GEXP::SLC43A1:8501:	N:MIR::hsa-miR-503-5p:Corrected:	N:MIR::hsa-miR-382-5p:Corrected:	N:GEXP::PLAC8:51316:	N:GEXP::DHFR:1719:	N:METH:cg16673106:ST8SIA4:TssU100:Island	N:GEXP::RAB37:326624:	N:GEXP::DUOXA2:405753:	N:GEXP::ILDR1:286676:	N:GEXP::FAM78A:286336:	N:GEXP::GGTA1:2681:	N:GEXP::HLX:3142:	N:METH:cg04103450:NA:NA:Island	N:GEXP::SASH3:54440:	N:MIR::hsa-miR-149-3p:Corrected:	I:CNVR::PMAIP1:5366:	N:GEXP::RAB42:115273:	N:GEXP::LASS3:204219:	I:CNVR::TRIM29:23650:	I:CNVR::TIMP4:7079:	I:CNVR::RPS7P5:645884:	I:CNVR::MIR1976:100302190:	N:METH:cg24391240:CFAP53:TssU35:Island	N:METH:cg13952336:ZNF540:TssU59:Shore
TCGA-IQ-A61I	HNSC_5	0	2377.0	3854.4	3736.4	0	1101.5	773.25	3654.7	1303.2	390.78	2027.8	725.6	8311.7	14434.0	32.346	705.06	1332.8	0.40988	3786.7	20272.0	199.76	705.93	371.54	179.78	662.66	128950.0	400.39	1108.1	2622.2	147.31	466.4	153200.0	2212.2	2467.1	350.13	750.52	992.24	1713.5	892.14	0.07029099999999999	0.070458	801.22	170.91	1237.9	316.03	377.66	783.08	43.273999999999994	581.65	354.06	76.057	1162.7	244.78	20.544	0	1	88.734	7.4309	284.56	31.471999999999998	86.117	2209.6	98.35	2356.5	96.164	792.04	10.491	0.032133	28.849	315.16	2.5543	5587.1	560.81	2085.9	461.15	2298.3	153.43	886.46	2058.8	183.59	584.42	206.75	65.567	1	0	414.38	106.22	30.160999999999998	2178.6	361.93	210.69	226.16	75.183	424.0	86.985	257.89	3.2841	354.93	117.58	540.27	90.045	182.71	417.44	0.074316	2072.3	0.020318	0.46211	95.29	506.61	56.824	2860.0	2397.1	31.035	4.9262	2.5543	3383.7	571.31	0.10244	39.777	91.535	411.32	126.33	80.865	114.96	0.07650599999999999	479.51	1.8245	0	325.21	444.98	0	-1	1	0	0.019203	0.07785299999999999
TCGA-IQ-A61J	HNSC_1	1	45780.0	118.3	59813.0	0	28080.0	83.179	13794.0	89.427	533.73	2424.7	2799.9	1011.1	1343800.0	202.87	1025.4	900.18	0.049151	738.91	741470.0	150.19	2226.4	159.89	287.06	1263.9	19323.0	1334.1	3550.8	1554.1	310.54	411.74	244900.0	105.82	123.84	156.19	684.84	48.059	782.35	2.7726	0.058592	0.050938	156.65	131.24	652.96	14705.0	614.6	115.13	34.658	2.3564	609.98	61.922	8.78	1465.3	968.11	0	1	3328.6	493.99	1.3863	45.748999999999995	175.63	3702.4	4.6211	256.47	70.24	165.43	29.113000000000003	0.035718	406.65	87.8	3.7029	1449.6	20.795	7523.6	78.096	654.34	1179.3	837.8	187.15	19.409000000000002	149.72	191.31	242.52	0	0	2.7726	30521.0	173.29	19.677	227.82	491.68	1.3863	533.73	205.18	86.414	1296.7	5.8068	570.7	1.3863	73.013	50.832	1.8484	269.87	0.061863999999999995	539.74	0.023066	0.12119	7.8558	215.8	41.59	2338.3	39.741	68.854	6.48	10.687999999999999	22.643	172.54	0.044558999999999994	40.203	205.87	40.203	170.52	119.69	130.31	0.048769	322.55	0.5049399999999999	0	21.256999999999998	2581.3	-1	-1	0	0	0.023831	0.069077
TCGA-IQ-A61O	HNSC_2	1	577610.0	3.4458	622240.0	0	164.25	0.5743	122800.0	136.44	2794.5	576.59	10971.0	100.5	22054.0	1145.7	2537.2	10.337	0.040398	21.249000000000002	1171.6	0.0	371.57	572.57	637.11	17769.0	43.071999999999996	1956.6	63650.0	4629.4	381.9	148.74	1324.7	5.7429	291.74	455.42	291.17	102.8	875.22	1.1486	0.051505999999999996	0.093042	94.758	187.22	67.767	80187.0	4041.9	138.2	36.181	7.1728	1671.8	0.0	20.1	10275.0	1.1486	0	0	870.05	107.39	0.5743	53.983999999999995	371.71	31974.0	10.337	224.55	270.49	144.72	234.31	0.029517	4100.5	104.52	0.0	1234.2	86.71799999999999	45778.0	22.971999999999998	2104.8	103.37	114.28	18.377	18.377	280.83	568.55	1110.0	0	0	3.4458	5.1686	1137.7	42.871	424.98	1438.6	1.7229	1879.1	214.79	76.955	273.36	24.386999999999997	1043.5	4.0201	9.1887	25.269000000000002	1.7229	6.3172	0.050562	1222.7	0.07467599999999999	0.07457899999999999	14.932	213.64	133.81	142.43	4.0201	243.5	37.617	22.793000000000003	642.06	177.8	0.031863999999999996	6.3172	20.267	5.1686	203.3	186.07	417.51	0.16517	266.47	0.1594	-1	95.90700000000001	0.5743	-1	-1	1	1	0.11431	0.087754
TCGA-IQ-A6SH	HNSC_1	1	7053.3	43.388000000000005	19748.0	0	18519.0	52.288000000000004	11042.0	2566.6	317.62	1434.6	536.78	278.12	1086400.0	108.47	851.06	205.81	0.067651	7080.0	352610.0	74.538	2176.6	41.163000000000004	179.28	290.36	3175.6	593.52	2517.0	829.37	180.22	172.99	102810.0	42.831	243.64	52.843999999999994	196.36	122.38	520.1	3.8938	0.068343	0.088489	89.0	89.556	37.825	4204.1	334.31	237.63	53.4	5.2036	223.61	200.81	11.681	1049.7	5.5625	0	0	3694.6	330.41	1.1125	28.925	349.64	1432.9	0.5563	150.19	22.25	159.64	6.675	0.046542	303.16	183.01	19.947	2888.1	66.194	18371.0	47.838	935.06	473.37	590.74	7.2313	95.675	48.95	127.94	70.64399999999999	0	0	0.5563	14933.0	42.831	8.3716	82.881	339.31	0.5563	140.73	239.74	110.69	9128.1	3.9647	1069.7	23.363000000000003	156.86	141.84	5.0063	641.36	0.047619	697.54	0.037292	0.12086	1.1125	190.24	13.35	1530.2	37.269	39.494	16.23	6.3187	61.744	98.189	0.095217	10.569	108.36	115.14	114.03	49.506	166.32	0.60355	272.01	0.8672700000000001	-1	6.675	1980.8	1	-1	1	-1	0.15202000000000002	0.082781
TCGA-KU-A66S	HNSC_3	0	13552.0	160.45	13715.0	0	2130.8	884.68	8391.0	1201.8	259.83	1071.9	2224.0	1660.6	20671.0	130.59	691.7	6000.2	0.049135000000000005	25587.0	6295.7	116.32	1029.1	215.26	133.54	121.67	5986.9	430.08	3018.7	901.62	122.12	112.31	20875.0	172.48	735.82	1307.2	529.92	225.51	3754.0	2.2284	0.038037	0.055246	278.55	359.22	284.79	1943.2	225.51	247.05	177.83	3.2751	488.91	9.3593	204.57	520.11	140.39	1	0	3009.2	10.251	0.4457	103.84	47.275	1858.9	71.755	91.811	37.883	248.69	14.707	0.34753	172.93	78.88600000000001	0.85436	2025.2	32.98	4140.4	174.71	3384.1	23.621	3873.4	943.06	69.081	1147.6	397.99	527.75	0	0	45.905	73.538	67.744	75.98899999999999	914.1	238.44	4.0111	181.84	1220.3	34.763000000000005	139.94	79.028	492.48	5.7939	142.17	211.7	11.588	126.13	0.029817000000000003	1267.1	0.028318	0.08844500000000001	16.045	176.04	46.351000000000006	1173.0	247.8	50.808	5.6957	21.644000000000002	132.37	556.63	0.031582	54.373000000000005	38.961999999999996	243.79	89.58200000000001	42.34	74.875	0.060759	164.46	0.85436	-1	82.006	176.49	0	0	0	-1	0.024974	0.10613
TCGA-KU-A66T	HNSC_3	1	17017.0	13.584000000000001	4496.2	0	23110.0	523.77	11136.0	691.22	130.24	2607.7	7491.0	216.94	232790.0	38.354	626.45	586.9	0.035758	2310.4	173090.0	48.742	2587.6	67.51899999999999	127.22	217.34	994.01	1079.5	385.14	172.99	149.42	76.708	298870.0	441.47	38.754	336.4	636.44	117.06	315.22	2.7966	0.040194	0.035568999999999996	245.71	102.28	2407.5	3057.1	201.76	32.571999999999996	11.585999999999999	5.308	219.74	143.43	17.579	124.65	22.373	0	1	3043.9	313.62	0.0	23.171999999999997	164.06	273.27	3.9952	102.68	21.175	290.45	0.799	0.17949	39.553000000000004	8.3899	1.2064	2755.5	21.974	7153.8	82.301	847.78	946.86	702.76	7.1914	62.725	120.66	47.143	137.66	0	0	25.969	1708.0	46.343999999999994	34.515	169.0	172.99	0.3995	89.493	34.359	3.9952	1707.2	68.28	500.6	8.7895	27.566999999999997	61.926	2.7966	654.81	0.022373	243.31	0.079299	0.055092999999999996	5.9928	199.76	49.541000000000004	3550.9	69.517	34.359	15.924000000000001	14.959000000000001	6.3923	209.23	0.044045	1.9976	146.14	239.31	6.3923	8.7895	49.141000000000005	0.053969	31.561999999999998	0.48253999999999997	-1	9.189	1264.5	-1	-1	1	1	0.45411999999999997	0.075553
TCGA-KU-A6H7	HNSC_5	0	2481.8	584.91	5710.2	0	4057.9	693.47	9334.4	77.306	153.92	2477.8	373.06	1602.4	178610.0	34.025	210.23	2370.0	0.20914000000000002	744.1	158540.0	268.96	1274.7	66.43	349.44	276.66	103910.0	452.05	853.06	1004.6	222.38	345.92	44880.0	758.28	1469.6	83.848	733.16	196.05	2773.9	78.582	0.15054	0.13253	639.19	299.75	638.78	1470.0	353.21	1558.2	106.13	177.28	358.89	555.75	367.8	206.99	294.08	0	1	118.28	6.0759	252.35	42.532	144.74	762.33	68.861	1051.1	29.57	885.06	9.7215	0.043267	117.47	386.83	40.076	7274.5	384.81	4121.1	291.24	794.33	4.8608	1607.3	1416.5	357.67	307.04	224.41	35.111	1	0	604.76	4.0506	221.57	445.25	353.21	246.68	46.177	160.81	158.38	198.48	14.582	24.045	435.44	295.29	490.53	80.608	309.87	801.62	0.093312	891.95	0.025396000000000002	0.12852	194.43	448.0	36.051	3150.6	1349.7	67.24	8.7223	5.6577	323.65	627.06	0.17372	68.051	617.93	337.42	291.24	101.67	98.835	0.062568	637.98	1.1787	0	51.038000000000004	405.06	-1	0	-1	0	0.2091	0.080537
TCGA-KU-A6H8	HNSC_4	0	4752.0	85.02600000000001	9351.6	0	6817.2	248.78	13277.0	1340.6	255.71	4045.3	216.03	1613.6	68811.0	49.126000000000005	393.01	711.07	0.066366	1470.6	15194.0	365.3	1243.9	1422.8	362.24	125.96	627380.0	992.6	1717.0	8343.9	245.63	2406.6	46041.0	62.352	216.03	588.88	623.52	127.22	2089.1	4.4088	0.06746	0.062908	248.78	409.38	544.8	1548.7	310.5	1919.3	35.27	18.323	1306.2	255.08	27.712	8311.8	803.02	0	0	245.0	271.45	1.2596	155.57	199.93	1704.3	10.707	247.52	226.11	193.99	76.83800000000001	0.051526999999999996	123.44	49.126000000000005	38.173	1303.1	11.337	2214.4	159.34	2242.2	392.38	1063.1	774.68	20.154	418.2	137.93	236.96	0	0	0.6298	1703.0	279.64	26.78	94.473	549.21	1.9147	1410.8	530.31	224.22	35.27	8.6526	1014.0	6.928	61.723	81.247	5.6684	852.78	0.036237	670.76	0.027511	0.14864000000000002	0.6298	218.55	66.131	3799.1	61.723	217.92	2.2395	29.928	99.512	285.6	0.04578	86.286	127.01	159.34	533.46	295.39	199.02	0.17770999999999998	374.74	1.2215	0	8.1877	1107.9	0	0	0	0	0.023487	0.062783
TCGA-MT-A51W	HNSC_1	1	4212.8	185.88	9175.2	0	23731.0	73.319	7567.9	325.9	178.13	1071.9	184.85	143.02	1230900.0	69.705	737.32	502.91	0.0624	928.88	450440.0	419.78	3104.7	56.28	113.21	258.17	110870.0	1110.6	427.52	473.99	105.85	351.11	247700.0	107.91	384.15	31.496	264.36	84.162	288.63	1.5490000000000002	0.056176	0.26224000000000003	339.23	97.071	448.18	2277.5	355.24	1113.0	10.843	26.424	187.94	241.13	10.843	446.11	370.21	0	0	2718.5	388.8	1.5490000000000002	16.006	284.93	626.31	2.0653	137.34	16.523	296.89	6.7123	0.04213	177.1	50.601000000000006	2.8653	1889.3	3.0980000000000003	3500.7	48.019	389.31	1870.2	1147.8	174.0	39.758	66.607	56.797	59.342	0	0	5.1633	16090.0	62.476000000000006	12.165	64.025	284.5	0.0	78.999	174.0	29.947	809.09	9.5508	1030.6	9.8103	54.215	49.052	1.5490000000000002	783.28	0.039702	487.94	0.06826	0.11425999999999999	2.5817	213.76	43.372	2191.8	22.719	17.039	7.0039	20.693	48.535	149.88	0.042334	17.039	309.43	57.313	84.679	27.366	97.071	0.15753	152.83	1.5918	-1	4.1307	3210.6	-1	-1	0	-1	0.10042999999999999	0.12741
TCGA-MT-A51X	HNSC_1	0	18520.0	88.88600000000001	30142.0	0	30371.0	37.739000000000004	8337.1	237.03	473.23	1344.2	583.47	224.94	778100.0	109.74	888.86	200.61	0.060684	1961.9	421840.0	150.96	2993.8	72.002	88.275	891.34	114120.0	1169.4	3517.2	1005.5	130.6	263.18	297770.0	51.147	153.44	50.65	418.61	54.623000000000005	268.15	0.9931	0.056163	0.069233	139.04	92.85799999999999	165.36	10189.0	742.37	679.42	16.883	7.2024	227.93	84.417	6.4554	1460.4	427.55	0	1	1796.6	854.1	0.4966	6.952000000000001	327.84	2475.4	2.4828	202.1	30.787	173.8	8.9382	0.040157	212.03	41.711999999999996	2.134	1698.8	12.414000000000001	7030.4	17.877	449.89	2275.3	847.14	92.36200000000001	8.4417	54.623000000000005	59.588	87.87299999999999	1	0	1.4897	22844.0	90.87200000000001	3.0042	35.753	456.84	0.4966	211.04	175.78	35.753	22616.0	3.7346	1007.5	2.9794	58.595	23.835	2.4828	514.44	0.042294	229.41	0.055464	0.30430999999999997	5.4622	196.14	17.38	2569.7	27.311	41.215	18.139	13.071	28.304000000000002	442.39	0.41917	28.801	202.56	21.849	67.03699999999999	37.243	108.25	0.45571000000000006	120.17	0.26675	-1	2.9794	2827.5	-1	-1	0	0	0.074563	0.092575
TCGA-MT-A67A	HNSC_1	0	1642.8	58.527	7097.9	0	9164.5	246.22	5228.9	3881.3	335.01	1338.0	181.63	295.66	1492200.0	23.209	689.2	908.17	0.077835	15548.0	758240.0	71.645	1789.1	96.87200000000001	167.25	302.72	29531.0	165.49	896.07	510.6	119.07	609.49	247030.0	29.263	151.36	36.327	437.94	234.11	581.23	3.0272	0.05745700000000001	0.092818	201.82	163.47	63.571999999999996	1020.2	324.92	645.37	9.0817	7.8251	262.36	66.59899999999999	105.95	323.92	14.127	0	1	4100.9	631.68	0.0	31.281999999999996	225.28	1169.5	3.0272	175.58	17.154	286.58	9.0817	0.045977	99.899	68.618	1.6474	2199.8	3.0272	3595.4	36.327	312.81	786.08	312.81	51.463	50.45399999999999	79.718	85.772	65.429	0	1	1.0091	12206.0	65.59	13.542	25.226999999999997	161.45	0.0	82.745	210.9	44.4	26228.0	2.4711	733.6	2.0182	91.82600000000001	30.273000000000003	0.0	480.32	0.061827999999999994	878.91	0.2305	0.1193	1.0091	303.73	56.50899999999999	5496.5	7.0636	36.327	11.12	18.945	24.218000000000004	302.16	0.14975	46.418	444.29	115.03	79.718	62.563	62.563	0.43492	201.82	2.8829	0	2.0182	3584.3	0	0	0	0	0.40401	0.082814
TCGA-MT-A67D	HNSC_4	0	27180.0	527.46	35174.0	0	13384.0	188.92	11375.0	1829.5	312.03	673.29	982.96	227.75	327960.0	329.55	1383.5	241.0	0.06928	3435.1	166320.0	400.1	1923.8	128.31	208.46	1080.5	72483.0	1345.2	3702.7	1575.3	274.62	781.72	89747.0	33.144	316.29	102.75	248.58	75.758	688.92	0.9470000000000001	0.12277	0.07261799999999999	199.34	125.0	927.08	5250.9	544.51	1061.8	23.201	18.351	530.78	589.01	21.307	1280.3	626.42	0	1	1127.8	350.38	0.4735	18.939	199.61	1447.9	2.3674	172.82	59.659	335.7	22.726999999999997	0.039506	508.05	129.74	2.541	1917.1	7.1023	7102.8	44.034	861.74	325.76	892.52	293.56	17.519000000000002	214.49	169.98	149.53	0	0	0.0	3178.5	165.25	19.38	97.064	346.59	0.9470000000000001	247.16	347.06	62.026	4074.3	16.94	921.4	0.4735	42.614	94.22399999999999	11.364	734.85	0.037888	606.06	0.020857	0.31913	3.3144	221.12	36.931999999999995	3281.2	32.196999999999996	78.125	11.857999999999999	26.820999999999998	242.9	189.43	0.033669	62.5	549.21	60.606	155.78	162.41	181.34	0.05583200000000001	383.52	1.4116	-1	13.731	4226.3	-1	-1	0	0	0.024253999999999998	0.063329
TCGA-MT-A67F	HNSC_1	0	8588.2	52.718999999999994	18261.0	0	24368.0	178.69	15015.0	3.6404	139.84	806.33	322.97	10.544	509910.0	240.29	1147.1	8.879	0.10340999999999999	4.9945	203850.0	699.22	4273.6	58.824	286.15	505.0	3495.6	1726.4	2356.3	1741.4	466.15	652.05	130110.0	72.142	228.63	101.0	310.21	48.28	1929.5	0.5549	0.13255999999999998	0.24045	114.87	82.686	4.4395	3085.5	278.58	2925.7	0.5549	23.639	210.88	3405.1	14.982999999999999	2741.9	79.35600000000001	0	1	3181.5	553.83	2.2198	20.533	138.43	1490.0	0.0	256.94	30.522	244.17	6.6593	0.031244	371.25	343.51	1.0648	1510.0	1.1099	5997.2	1.1099	715.32	1222.0	1705.3	3.3296	4.4395	111.54	179.25	58.263000000000005	0	1	0.0	1025.0	93.785	32.542	46.06	278.02	0.5549	170.92	342.4	194.78	5387.9	3.6204	2066.6	1.1099	19.977999999999998	9.434	2.2198	1518.9	0.050015	629.3	0.21716999999999997	0.24023000000000003	2.2198	162.04	12.764000000000001	1663.2	20.533	102.66	8.7314	4.2592	125.97	274.99	0.299	154.27	344.62	22.753	369.03	165.93	143.73	0.20679	764.15	0.0	0	16.093	1767.5	0	0	0	0	0.22744	0.12290999999999999
TCGA-MT-A7BN	HNSC_2	1	28641.0	364.44	35532.0	0	161.11	1722.2	47549.0	4.7111	936.67	214.44	1321.1	80.0	5262.2	203.33	711.11	3.3333	0.062143	64.444	3472.2	42.222	1698.9	2541.1	315.93	1061.1	155.56	476.67	11531.0	6018.9	174.44	483.33	9640.1	12.222000000000001	593.33	33.333	97.77799999999999	181.11	4070.0	201.11	0.052354	0.38891	105.56	512.22	978.89	6123.3	890.0	972.61	75.556	29.971	557.78	1.1111	473.33	10236.0	0.0	0	0	3370.0	216.67	772.22	12.222000000000001	473.28	6396.7	42.222	264.44	43.333	194.44	102.22	0.5263800000000001	2187.8	803.33	21.37	2363.3	1501.1	11073.0	151.11	6748.9	64.444	228.89	48.888999999999996	138.89	964.44	498.89	279.99	0	1	77.778	18.889	198.89	85.333	105.56	405.56	2.2333	807.78	174.44	62.222	632.22	2.8668	844.44	352.22	112.22	625.56	120.0	867.78	0.034723000000000004	794.44	0.018615	0.08415	188.89	247.78	22.221999999999998	172.22	53.333	297.78	15.376	15.897	7.7778	158.84	0.045636	33.333	7.7778	11.110999999999999	207.78	167.78	534.44	0.061147	297.78	0.26061	-1	20.0	22.221999999999998	0	1	1	-1	0.2637	0.041973
TCGA-MZ-A5BI	HNSC_5	0	40678.0	4033.4	9637.3	1	3488.0	496.44	45857.0	426.74	258.17	1262.3	778.27	3626.2	261920.0	268.39	439.43	3535.3	0.22080999999999998	329.7	122450.0	353.91	1982.5	106.5	401.38	285.06	225040.0	2525.8	904.24	4737.4	294.74	879.93	67635.0	535.7	129.62	186.63	1226.3	94.124	2305.2	351.76	0.31079	0.099583	270.0	893.38	695.98	1664.7	333.47	1493.9	118.87	111.3	303.35	239.88	368.43	778.27	626.6	0	1	399.09	386.18	486.76	62.391000000000005	426.22	1551.2	58.088	782.58	93.04899999999999	364.13	5.9164	0.035088999999999995	1757.2	607.24	13.148	4905.8	108.11	3722.5	233.43	3207.2	105.96	891.22	1403.3	229.66	181.79	429.21	160.61	1	0	246.34	788.49	119.4	863.54	2426.3	687.91	43.163000000000004	388.33	261.4	207.07	3.765	74.29899999999999	406.62	148.99	290.98	578.19	63.467	629.29	0.4565	1006.3	0.027989999999999998	0.10382000000000001	32.809	424.37	49.483000000000004	824.53	360.9	68.308	6.1151	4.8921	343.15	673.54	0.11747	56.475	232.69	394.79	386.18	95.738	661.02	0.051954999999999994	1131.7	7.6439	0	66.694	772.36	-1	1	0	0	0.025113999999999997	0.068063
TCGA-MZ-A6I9	HNSC_5	0	1194.0	1681.2	5466.7	0	2056.2	6742.1	6897.9	2839.7	201.8	8314.6	433.59	827.64	20118.0	22.27	237.7	2527.9	0.13671	2716.6	8138.3	3835.5	1234.0	134.99	145.44	54.54	492740.0	604.94	1259.4	893.09	221.8	513.13	88554.0	89.991	2423.4	68.63	1186.2	197.25	717.66	197.71	0.088279	0.052402	743.11	424.96	1288.0	629.48	144.99	762.36	440.87	116.71	561.76	353.15	650.39	874.46	399.96	0	1	187.71	64.085	484.04	34.086999999999996	111.46	855.37	89.537	657.66	29.088	711.29	6.8175	0.042156	311.33	101.35	33.11	6837.5	492.68	1866.2	415.87	2779.3	36.36	1752.5	4122.8	105.9	669.48	261.34	86.305	1	0	160.44	141.8	594.49	2303.4	548.58	179.53	110.31	91.355	292.7	89.537	19.998	6.0648	399.96	502.68	930.82	68.175	323.6	4401.8	0.43387	1304.9	0.026978	0.12705	267.7	581.76	51.358999999999995	3884.2	1466.2	70.44800000000001	9.0152	7.54	813.1	980.24	0.37401999999999996	95.445	1900.2	532.22	107.26	117.72	112.72	0.048589	327.24	1.1474	0	9.999	624.94	-1	0	0	0	0.026324	0.063165
TCGA-MZ-A7D7	HNSC_3	1	3899.2	292.64	3501.9	0	41132.0	41.99	3277.8	6428.1	167.31	4550.4	319.77	3503.2	336950.0	63.953	360.46	1994.8	0.049164	8019.4	155780.0	357.24	1104.7	607.88	161.33	868.86	97900.0	481.27	247.42	273.26	32.946	100.13	124750.0	1250.0	85.271	107.88	1031.7	649.23	56.847	9.0439	0.4329	0.14127	94.315	259.04	373.38	1071.7	765.5	715.17	427.0	6.773	50.388000000000005	616.92	121.45	243.54	1111.8	0	0	639.53	125.32	0.6459999999999999	33.592	131.73	130.49	5.167999999999999	51.68	102.71	286.18	0.6459999999999999	0.045436000000000004	60.078	14.212	5.3908	1213.2	72.997	6115.0	153.75	346.9	1259.7	567.83	531.01	14.857999999999999	80.10300000000001	80.749	238.68	0	0	24.548000000000002	1835.3	76.227	17.997	222.87	224.81	1.2919999999999998	68.475	83.979	5.814	189.28	52.663999999999994	1355.3	7.7519	139.53	92.37700000000001	1.2919999999999998	557.49	0.025717	279.07	0.020794999999999998	0.074714	0.0	123.39	59.431000000000004	762.92	34.238	44.574	4.4232	7.6024	237.08	145.19	0.044642	14.212	689.23	25.194000000000003	14.857999999999999	21.964000000000002	51.68	0.10044	50.388000000000005	0.13822	0	16.796	1711.2	-1	-1	0	0	0.20483	0.058927
TCGA-P3-A5Q5	HNSC_5	0	16868.0	64.007	5228.0	1	3502.4	662.43	20323.0	26.23	75.406	2076.7	422.18	96.887	127050.0	56.553999999999995	544.5	1217.5	0.14153	4359.1	182570.0	191.14	1970.6	78.47399999999999	763.06	184.13	10829.0	782.99	801.84	2454.2	411.66	694.43	120050.0	200.79	658.48	1537.0	1762.4	153.44	3771.2	32.004	0.050832	0.090025	406.4	293.29	1185.0	670.32	166.59	3045.5	3.9456	68.788	434.9	855.33	1096.5	628.67	171.42	0	0	227.53	9.2065	174.92	28.496	271.97	904.43	34.634	363.44	67.514	618.59	4.8224	0.031451	181.5	642.26	33.887	4477.0	376.59	2344.6	318.72	1299.0	3.5072	1857.1	961.42	138.1	560.28	497.15	43.783	0	0	250.77	34.196	101.27	68.369	317.4	269.18	5.2696	345.9	322.67	330.56	21.482	3.6204	486.63	179.31	266.99	101.27	476.11	383.17	0.46826999999999996	1298.5	0.034571	0.13208	108.29	426.13	30.688000000000002	5490.6	975.45	75.844	10.716	7.2409	82.42	673.58	0.07268	189.83	145.88	195.97	649.72	351.6	120.12	0.055401	1556.3	0.43445	0	108.72	1400.7	0	0	1	1	0.023256	0.063417
