KIRP	Labels	N:GEXP::KRT7:3855:	N:GEXP::TPX2:22974:	N:METH:cg03588357:GPR68:TssD52:Island	N:GEXP::TXNRD1:7296:	N:GEXP::UGT1A6:54578:	N:GEXP::NQO1:1728:	N:GEXP::SQSTM1:8878:	N:GEXP::HSP90AB1:3326:	N:GEXP::BUB1:699:	N:GEXP::MET:4233:	N:GEXP::RNF43:54894:	N:GEXP::BCL2:596:	N:METH:cg02275294:SOAT1:TssU388:Shore	N:GEXP::SATB2:23314:	N:METH:cg00828602:WNT5A:TssD837:Island	N:GEXP::FHL1:2273:	N:GEXP::QPRT:23475:	N:GEXP::CDCA2:157313:	N:GEXP::RELN:5649:	B:MUTA:COMP:CD70::	N:GEXP::TNFSF13:8741:	N:GEXP::ME1:4199:	N:MIR::hsa-miR-224-5p:Corrected:	N:GEXP::DTL:51514:	N:GEXP::ABCA17P:650655:	N:GEXP::MACC1:346389:	N:GEXP::ACCN2:41:	N:GEXP::CPA3:1359:	N:METH:cg05705583:CAMLG:TssU760:Shore	N:GEXP::TSKU:25987:	N:GEXP::HSD17B14:51171:	N:GEXP::C1orf107:27042:	N:MIR::hsa-miR-126-3p:Corrected:	N:GEXP::GPC4:2239:	N:GEXP::DYNC2LI1:51626:	N:METH:cg07440414:TCF7:TssU23:Island	N:METH:cg09009259:MUM1:TssU189:Island	B:MUTA:COMP:SETD2::	N:MIR::hsa-miR-31-3p:Corrected:	N:GEXP::EXO1:9156:	N:METH:cg13264741:GRIN2B:TssU128:Shore	N:GEXP::MAL2:114569:	N:GEXP::UGT1A9:54600:	N:GEXP::NPM1:4869:	N:GEXP::BRCA1:672:	N:METH:cg20947775:SCD5:TssU229:Island	N:GEXP::GNAI1:2770:	N:GEXP::KCTD15:79047:	N:GEXP::CCDC65:85478:	N:GEXP::CLDN10:9071:	N:GEXP::PBK:55872:	N:GEXP::PLEKHH2:130271:	N:GEXP::HEATR1:55127:	N:GEXP::TES:26136:	N:GEXP::ZNF167:55888:	N:METH:cg19044630:PRUNE2:TssU528:Shore	N:GEXP::METT10D:79066:	N:GEXP::KITLG:4254:	N:GEXP::UCK2:7371:	N:GEXP::WNT5A:7474:	N:GEXP::CHP2:63928:	N:GEXP::SOSTDC1:25928:	N:GEXP::RNF186:54546:	N:GEXP::XK:7504:	N:GEXP::PROM1:8842:	N:GEXP::CHST2:9435:	N:GEXP::WSCD1:23302:	N:GEXP::WDR60:55112:	N:GEXP::GPR125:166647:	N:GEXP::CCL28:56477:	N:METH:cg23097681:ARHGAP24:TssU94:Shore	N:GEXP::ATOX1:475:	N:GEXP::EIF2S3:1968:	N:GEXP::AP1S3:130340:	N:GEXP::ZKSCAN5:23660:	N:GEXP::SIGLECP3:284367:	N:GEXP::CTSC:1075:	N:GEXP::WNT3:7473:	N:GEXP::CCT3:7203:	N:GEXP::ATF5:22809:	N:GEXP::TMEM107:84314:	N:METH:cg18840461:SOWAHA:TssU415:Island	N:GEXP::TLE4:7091:	N:METH:cg05894797:PSEN2:TssU25:Shore	N:GEXP::NONO:4841:	N:MIR::hsa-miR-452-3p:Corrected:	N:GEXP::SBK1:388228:	N:GEXP::CSPG5:10675:	N:GEXP::TNFAIP1:7126:	N:METH:cg21311175:HIRA:TssU520:Shore	N:GEXP::TPK1:27010:	N:GEXP::SDR42E1:93517:	N:GEXP::ISPD:729920:	N:GEXP::BMP6:654:	N:GEXP::C19orf12:83636:	N:GEXP::REXO2:25996:	N:MIR::hsa-miR-1295a:Corrected:	N:GEXP::LOC338758:338758:	N:GEXP::PAK3:5063:	N:GEXP::FLJ32063:150538:	N:GEXP::MEIS3P1:4213:	N:GEXP::C15orf51:196968:	N:GEXP::CCDC13:152206:	I:CNVR::MYO1C:4641:	N:GEXP::FDX1:2230:	I:CNVR::PCSK5:5125:	I:CNVR::LOC101927722:101927722:	I:CNVR::SNCB:6620:	I:CNVR::PTP4A1:7803:	I:CNVR::POLR1D:51082:	N:GEXP::FAM185A:222234:
TCGA-B9-A44B	KIRP_3	576.36	391.63	0.30424	11070.0	20446.0	76.355	31514.0	19563.0	66.502	6134.9	258.0	1224.8	0.19222999999999998	721.06	0.043064	1035.7	9086.8	27.709	34.483000000000004	0	3620.8	185.96	26.869	179.8	12.931	2150.2	38.177	0.6158	0.88555	5606.5	2127.5	395.94	1581.3	1218.0	662.56	0.15152000000000002	0.48831	1	28.195999999999998	28.941	0.30141	904.56	3568.8	5075.1	168.1	0.052726	179.19	450.74	67.734	454.69	80.665	142.86	755.54	1341.7	4.3103	0.051927	1063.4	81.281	213.67	135.47	3.0788	19.704	70.813	2.4631	882.39	153.32	1117.0	543.1	701.97	2.4631	0.73422	1887.3	1705.7	323.28	411.33	0.0	4856.5	17.857	9491.4	840.52	471.06	0.036289	131.16	0.10065	8900.3	15.923	98.522	8.0049	2183.3	0.043632	1140.4	2.4631	57.882	39.908	388.55	250.0	1.9903	18.473	11.7	6.7734	169.95	13.547	51.724	0	251.85	-1	-1	0	-1	0	75.123
TCGA-B9-A5W7	KIRP_1	12165.0	125.18	0.044544	2607.8	226.38	517.02	10713.0	16286.0	36.879	13125.0	484.4	1542.5	0.036886	1253.2	0.034963	51702.0	228.37	6.7376	1590.1	0	4226.5	52.482	1.4878	40.78	1.4184	4580.9	15.248	1817.4	0.043465	546.1	93.617	458.51	237.88	4076.2	2463.5	0.062174	0.065816	0	36.699	13.83	0.041037	5945.7	14.046	6016.3	107.45	0.045751	1840.1	64.184	155.32	601.22	33.333	1487.2	501.06	4041.1	67.73100000000001	0.033139999999999996	1042.9	5411.4	136.53	1892.5	0.0	17538.0	60.993	1.4184	6198.2	46.45399999999999	918.09	868.09	1959.2	100.0	0.042579	815.96	2370.6	817.02	479.79	45.745	21128.0	12.057	5119.1	625.53	444.68	0.033305	464.89	0.046582	6035.5	0.0	638.65	1.4184	3262.1	0.053061000000000004	2112.4	233.33	380.14	377.18	350.0	612.41	1.4878	38.653	1.4184	16.312	748.58	2.1277	88.65299999999999	1	497.16	0	0	0	0	0	185.46
TCGA-B9-A5W8	KIRP_2	501.85	107.58	0.08540199999999999	5351.9	5858.7	1247.8	27840.0	23922.0	36.648	7982.9	78.617	1383.8	0.078593	461.65	0.050328	24606.0	2058.8	8.8666	131.22	0	3807.2	349.93	3.971	27.781999999999996	2.3644	3772.4	8.8666	233.49	0.071622	9880.9	492.98	221.66	1041.9	3599.2	1520.9	0.09460700000000001	0.07599199999999999	0	41.515	8.8666	0.038870999999999996	3862.9	345.74	5331.8	91.03	0.069388	426.78	15.96	138.91	781.05	13.004000000000001	1664.5	400.18	2346.6	67.977	0.059825	773.16	479.98	114.67	408.45	0.0	26.6	26.6	1.7733	2772.3	187.97	305.01	503.03	624.8	32.510999999999996	0.078335	1325.8	3834.5	559.77	320.38	9.4577	18863.0	5.3199	3489.9	884.88	335.75	0.049608	416.14	0.11144000000000001	4568.1	0.361	27.191	3.5466	2239.4	0.032749	322.15	129.45	95.759	33.793	618.29	1035.0	0.722	32.510999999999996	0.5911	0.0	400.18	3.5466	101.67	0	446.88	0	-1	0	0	0	101.08
TCGA-B9-A5W9	KIRP_1	336.42	95.885	0.18389	1783.5	860.22	756.93	14904.0	24311.0	27.816	6764.3	429.35	3219.5	0.054318	866.24	0.035328	18702.0	7088.3	9.4903	1479.2	0	3504.2	60.214	7.1054	19.962	11.454	1905.3	179.33	16.69	0.035123	570.73	11.454	393.03	983.82	5001.1	2596.7	0.071792	0.15397	0	65.58800000000001	3.927	0.38816	3860.6	64.433	7569.3	143.66	0.055934000000000005	1509.0	194.39	439.83	238.12	19.962	3963.7	551.42	2290.4	128.61	0.039961	1430.8	439.5	42.543	915.65	0.3273	903.22	5.236000000000001	1.9635	10407.0	35.998000000000005	896.67	900.92	3631.2	549.46	0.30804000000000004	922.85	2448.2	823.69	365.87	0.6545	25728.0	15.054	6469.8	199.3	593.63	0.02229	579.24	0.073351	5820.5	0.54657	1274.3	2.6180000000000003	3267.0	0.29565	2979.6	92.939	136.79	608.3	336.74	643.71	1.0931	85.413	2.6180000000000003	7.1995	1046.9	10.799000000000001	157.08	1	494.48	0	0	1	0	0	118.14
TCGA-B9-A69E	KIRP_2	255.03	182.81	0.070092	1951.9	1936.5	966.47	20302.0	95743.0	288.87	8111.8	15.269	1567.3	0.071531	353.66	0.048831	1002.8	2186.7	20.633000000000003	20.221	0	2325.7	363.15	15.237	56.536	9.4914	154.34	59.012	96.152	0.03967	992.47	2291.6	463.01	3794.6	1868.6	495.2	0.20371	0.06192999999999999	0	0.0	13.205	0.035779000000000005	1207.1	2690.1	8822.9	61.488	0.057779	518.31	527.39	13.618	959.21	33.426	278.96	680.49	495.54	23.935	0.066225	606.21	271.12	163.42	146.5	0.0	19.808	11.555	5.3647	129.16	295.88	218.3	470.03	631.8	19.395	0.08845	1432.0	3515.5	90.787	267.0	8.666	8014.9	73.868	5105.5	1279.7	186.53	0.039969	170.84	0.10215	4850.9	0.38575	63.964	5.3647	1354.1	0.036427999999999995	284.33	235.63	66.44	41.898	903.33	1228.5	3.4717	16.919	2.8887	0.0	554.21	0.4127	37.965	0	726.3	-1	0	0	0	0	121.74
TCGA-BQ-5875	KIRP_3	31.487	180.95	0.18698	2600.6	4434.6	4038.3	19937.0	26294.0	109.61	11163.0	7.9713	1413.3	0.10787999999999999	492.63	0.043403	534.88	8243.5	15.544	4.7828	0	367.79	416.5	4.8013	130.33	9.5656	379.04	47.828	4.7828	0.29674	2990.4	640.1	635.71	1980.0	870.07	416.9	0.1253	0.23134000000000002	1	0.0	27.9	0.052972000000000005	5187.7	871.9	7792.4	181.75	0.12614	477.08	366.68	51.813	211.69	68.553	324.03	909.13	841.74	47.828	0.053757000000000006	734.95	74.133	132.32	150.66	0.3986	3.5871	19.131	86.48899999999999	616.58	72.14	982.46	749.7	598.25	0.3986	0.036797	392.99	4393.8	439.62	429.65	0.3986	7412.5	29.095	5939.8	1347.2	305.7	0.047466	177.76	0.08139600000000001	5874.9	2.5607	398.56	33.080999999999996	1296.5	0.036871	613.39	3.5871	53.806000000000004	59.518	742.13	1177.8	1.2803	37.864000000000004	18.733	0.3986	693.9	5.9785	49.023	0	570.75	0	-1	0	0	-1	134.72
TCGA-BQ-5876	KIRP_3	322.69	631.17	0.052410000000000005	59293.0	10418.0	15022.0	31368.0	47792.0	217.89	15100.0	42.631	934.33	0.043953	293.09	0.043772000000000005	682.1	5129.3	53.288999999999994	79.34100000000001	0	175.88	601.57	1.0849	288.35	13.618	1882.9	95.32799999999999	13.618	0.52684	3093.7	616.96	1019.6	2158.0	1116.7	864.46	0.087963	0.13832	1	7.1601	66.907	0.10077	150.39	3828.7	10683.0	495.58	0.062841	175.26	341.64	103.03	1494.7	180.0	30.197	1606.4	1904.2	66.907	0.050974	1135.6	167.56	190.06	319.73	50.92	4.1447	153.35	107.17	541.18	59.21	397.3	487.89	1737.8	2.9605	0.22139	1241.6	4321.1	703.41	613.41	0.0	4160.7	24.868000000000002	11440.0	1470.8	326.25	0.037725	285.39	0.07659400000000001	7101.6	1.3018	81.709	2.9605	2544.0	0.036455	206.05	1.7763	50.328	34.472	815.91	477.82	3.9055	9.4735	13.026	0.0	924.85	20.131	42.631	0	671.44	0	-1	0	0	0	91.775
TCGA-BQ-5877	KIRP_3	161.53	443.78	0.3622	3526.5	1298.8	878.5	15017.0	28211.0	146.23	11736.0	377.47	1344.4	0.12621	276.87	0.042952	3577.8	3402.6	47.042	138.29	0	1462.7	269.78	13.308	126.11	16.72	352.82	130.07	16.436	0.70598	469.86	484.59	666.81	1334.9	871.41	642.44	0.053298000000000005	0.1206	1	16.759	43.925	0.16107	2409.3	1139.7	11061.0	139.99	0.10202	2381.6	526.82	102.02	210.58	76.798	1128.4	1145.7	1591.2	34.29	0.091512	930.07	745.87	123.84	460.79	1.4169	393.62	1.7003	202.06	63.762	66.596	400.14	620.33	995.25	17.003	0.51376	676.73	5144.6	1052.5	365.85	3.9674	4557.1	75.664	6134.2	918.46	223.31	0.03011	226.43	0.07787899999999999	8268.4	10.844000000000001	35.707	5.101	2177.6	0.023915000000000002	672.19	72.263	50.726000000000006	44.568000000000005	539.28	277.44	2.4645	20.971	20.404	0.5668	737.09	15.02	21.820999999999998	-1	235.78	0	-1	0	0	0	80.765
TCGA-BQ-5878	KIRP_3	2549.5	135.7	0.05450599999999999	60988.0	10059.0	32014.0	21127.0	25174.0	70.641	16684.0	215.83	3953.9	0.036831	1487.1	0.034307	2013.7	5311.7	19.266	75.387	0	4436.4	772.58	43.455	103.59	15.915	831.77	15.915	7.2595	0.06262999999999999	5148.7	827.59	586.35	921.24	1884.1	919.73	0.05899600000000001	0.086034	0	50.49	27.642	0.029204	1681.1	226.52	8275.0	209.69	0.45748999999999995	1072.7	1328.2	103.59	1089.5	40.765	1076.1	934.25	4211.3	104.42	0.03612	824.51	299.87	313.83	2421.6	12.005999999999998	228.68	190.98	49.141000000000005	952.12	122.85	497.0	613.71	2101.6	135.14	0.038783	1000.1	3658.8	163.06	412.95	0.8376	25415.0	46.349	5040.6	841.83	326.68	0.028497	511.24	0.066197	9447.7	1.0346	595.84	7.818	1283.0	0.029012	230.91	211.36	117.55	353.91	428.87	570.99	3.3108	15.357000000000001	5.8635	10.61	690.77	23.175	51.375	0	567.08	0	0	1	0	0	125.65
TCGA-BQ-5879	KIRP_4	218.9	846.48	0.54114	31438.0	7576.4	10795.0	14891.0	36003.0	402.7	15624.0	443.0	1231.0	0.63648	454.44	0.7701399999999999	988.95	79.293	97.751	31.717	1	2953.3	587.03	34.265	413.62	146.89	2298.7	43.416000000000004	2912.5	0.049213	5204.7	48.876000000000005	854.8	837.94	3895.2	732.09	0.68735	0.095184	0	2.8086	105.55	0.63585	6380.4	466.39	3674.5	304.95	0.34279	358.51	536.33	1.5599	8.756	127.91	566.49	1471.5	3545.4	8.0593	0.54309	1067.2	19087.0	408.68	308.85	0.0	28.857	4.4196	372.81	19.238	195.5	287.53	368.13	593.53	7.0194	0.67913	408.42	6143.8	381.13	400.1	59.015	5887.2	0.7799	5137.1	831.14	210.06	0.54498	114.65	0.4091	6757.1	4.0724	409.46	224.36	3705.2	0.40285	162.22	261.02	134.67	887.24	452.36	955.67	0.070214	38.996	0.52	1.0399	86.83200000000001	1.0399	2.8597	0	439.36	-1	-1	-1	0	-1	97.751
TCGA-BQ-5880	KIRP_2	559.85	150.19	0.067953	3563.6	16098.0	5447.6	42967.0	22658.0	23.791999999999998	3963.6	103.35	874.35	0.11846	337.55	0.06855399999999999	1581.4	5085.5	25.279	12.639000000000001	0	1157.9	554.65	5.9361	27.509	13.383	2092.2	31.97	9.6654	0.18767999999999999	4644.6	1559.1	292.94	2486.4	1855.0	524.91	0.09625700000000001	0.061548	0	15.022	5.2045	0.052888	1209.7	2279.8	8330.9	49.071000000000005	0.079648	322.68	89.219	90.706	1580.2	46.097	74.34899999999999	373.23	1318.1	13.383	0.089233	522.68	173.98	168.03	93.68	0.0	16.357	203.72	26.766	257.25	141.26	356.13	293.68	614.87	11.895999999999999	0.083647	1858.7	3278.1	264.68	210.41	3.7175	6545.7	8.9219	6361.3	1063.2	227.51	0.042249	379.93	0.13318	5425.3	6.1784	40.891999999999996	1.4869999999999999	1070.2	0.032024000000000004	412.64	110.78	60.223	78.089	771.0	896.65	2.544	29.74	0.7435	0.0	444.61	5.2045	54.275	0	994.05	0	0	0	0	0	84.015
TCGA-BQ-5881	KIRP_2	5097.6	42.324	0.070676	5560.3	20008.0	8151.4	37152.0	21364.0	10.043	5337.2	216.64	865.85	0.06562799999999999	217.36	0.051891	3154.9	3873.0	11.478	68.867	0	3561.9	373.75	1.7675	23.673000000000002	23.673000000000002	2031.6	23.673000000000002	17.934	0.072313	4974.2	770.45	314.2	1782.0	1686.5	974.18	0.12704000000000001	0.080912	0	13.433	1.4347	0.07609099999999999	1764.7	812.54	6092.5	96.844	0.06477999999999999	631.28	108.32	76.04	1192.4	7.891	223.82	279.05	1419.6	36.585	0.068682	591.11	408.18	170.73	187.23	0.0	181.49	533.0	2.1521	523.67	152.8	1435.4	467.72	535.87	119.8	0.049558	3053.8	3074.6	451.94	294.12	8.6083	14538.0	5.7389	7005.0	1224.5	484.94	0.077611	213.06	0.10279	4380.9	1.4140000000000001	517.93	4.3042	1347.1	0.06686900000000001	736.01	124.1	56.67100000000001	35.158	457.68	652.8	1.4140000000000001	36.585	0.0	0.7174	598.28	9.3257	119.8	1	1034.4	0	0	0	0	0	122.67
TCGA-BQ-5882	KIRP_3	70.982	767.43	0.30463	6422.7	8211.6	3998.8	36209.0	24138.0	465.68	6936.8	314.48	670.03	0.29591	320.85	0.049807	2928.4	12745.0	191.94	82.759	0	550.14	346.95	14.638	250.19	26.738000000000003	31.83	149.28	13.369000000000002	0.25226	7457.2	1315.5	737.19	3328.1	1039.6	417.93	0.084993	0.13925	0	14.305	101.22	0.086536	267.69	8662.8	9584.1	245.73	0.03709	722.23	763.61	63.023999999999994	1119.5	167.43	40.425	1439.4	643.54	36.605	0.12155	642.34	173.16	409.97	132.73	28.011	8.9125	111.41	38.515	107.91	351.41	447.22	529.98	509.29	21.963	0.04602	2164.5	4032.3	433.85	433.85	2.2281	5145.7	27.055999999999997	6936.1	2145.7	219.31	0.045377	205.94	0.35241999999999996	6470.5	5.6554	54.111000000000004	9.8674	2176.7	0.21161	211.03	10.504000000000001	46.153999999999996	25.604	2161.6	560.85	8.4831	16.87	15.915	0.0	698.04	29.284000000000002	2.5464	0	401.38	-1	0	0	-1	-1	122.23
TCGA-BQ-5883	KIRP_2	819.08	26.36	0.085396	964.86	5179.2	2261.6	14966.0	18980.0	41.605	8137.5	703.48	480.84	0.047174	64.79	0.056001999999999996	437.97	1858.3	4.763999999999999	49.863	0	4770.9	255.67	1.3765	14.292	8.8927	973.75	35.889	203.58	0.060472000000000005	1020.1	292.51	449.08	1145.9	1424.4	640.27	0.082357	0.070247	0	0.0	3.8112	0.037034	5612.6	154.1	6675.9	127.67	0.059936	1466.7	163.88	47.321999999999996	3339.8	2.8584	493.86	904.52	1913.5	57.803000000000004	0.045557	765.73	3477.7	138.16	83.52799999999999	0.0	31.441999999999997	2.8584	225.49	2124.1	1494.0	311.56	336.33	511.65	53.038999999999994	0.052445000000000006	477.67	4098.3	575.17	392.87	9.8455	5201.0	50.498000000000005	3509.4	717.77	286.79	0.067694	104.17	0.079167	4491.1	0.5162	261.38	1.588	1399.3	0.047367	253.12	324.27	87.022	48.964	404.94	938.5	0.0	49.863	1.2704	0.3176	432.57	1.9056	48.592	0	1523.5	0	0	0	0	0	130.85
TCGA-BQ-5884	KIRP_2	195.66	20.192	0.09588300000000001	2113.5	21338.0	1188.6	24836.0	12936.0	10.675999999999998	6535.1	203.78	650.56	0.11685999999999999	526.16	0.06790700000000001	17808.0	14973.0	7.4270000000000005	92.838	0	3138.0	2797.4	3.0217	12.533	1.6247	3147.4	29.244	11.140999999999998	0.12157000000000001	2765.4	2101.8	690.48	3719.5	1285.3	358.59	0.10004	0.10305999999999998	0	0.2747	5.3382	0.05215499999999999	28.78	19437.0	3450.1	165.25	0.092377	428.21	71.717	24.37	533.15	1.1605	89.589	917.47	351.61	23.441999999999997	0.069029	613.43	113.03	90.98100000000001	97.712	0.0	4.6419	1397.9	7.1949	168.73	888.46	411.97	459.08	988.26	126.26	0.09433	1480.8	2076.3	294.06	596.48	4.874	8508.6	32.260999999999996	4011.3	932.09	173.38	0.16077	585.34	0.15502	3832.8	0.5494	17.871	11.140999999999998	1582.6	0.033648000000000004	333.75	161.07	168.27	34.666	1264.5	1137.0	6.0434	20.889	56.398999999999994	0.0	630.6	44.33	34.814	0	903.08	0	-1	0	0	0	186.37
TCGA-BQ-5885	KIRP_2	619.65	45.005	0.05600700000000001	29116.0	33454.0	17322.0	43430.0	23626.0	12.075	5362.2	201.43	1759.6	0.065729	606.48	0.039817	1806.8	7271.1	23.6	59.276	0	2320.2	746.98	53.902	18.660999999999998	17.014	1343.0	46.103	17.563	0.048104	13766.0	34.029	388.58	949.75	1598.2	810.65	0.070984	0.11809000000000001	0	66.821	13.172	0.038768000000000004	930.85	3144.7	11066.0	69.155	0.088969	1136.1	520.31	167.4	1605.0	8.2327	987.38	564.76	1661.9	326.56	0.071849	1052.1	152.58	488.47	937.43	7.135	48.847	43.908	3.2931	1656.4	298.57	919.87	526.89	1777.2	408.34	0.046087	1545.0	4204.7	1226.7	268.39	4.9396	29264.0	14.27	7667.9	590.01	319.43	0.03767	388.04	0.09879299999999999	6823.3	8.9094	311.2	5.4885	1069.7	0.035422	535.67	77.388	139.41	37.3	602.63	469.26	0.89094	42.81	2.1954	1.0977	766.19	27.441999999999997	106.48	0	563.67	0	-1	0	0	1	99.34100000000001
TCGA-BQ-5886	KIRP_2	18126.0	266.51	0.041923	3190.4	19504.0	3353.8	23721.0	16540.0	40.094	8172.8	87.264	1115.6	0.059914	643.87	0.04885	16295.0	1765.9	33.608000000000004	5.8962	0	1100.1	268.87	2.2205	84.906	14.151	3163.9	1.7689	14.151	0.031886000000000005	2919.8	472.88	342.57	1157.2	2799.5	1147.4	0.096272	0.052377	0	49.96	17.689	0.080249	5394.5	1504.4	8490.6	134.43	0.0662	387.97	18.278	73.703	1282.1	93.75	353.77	410.97	1953.4	18.868	0.059557000000000006	357.9	687.5	263.56	290.09	0.5896	100.24	184.55	4.717	2705.8	222.29	420.99	360.26	633.25	119.69	0.04102	2041.3	3407.4	514.15	210.5	0.5896	9316.6	16.509	7683.4	1435.7	234.67	0.030811	192.81	0.074121	4522.4	2.5905	374.41	2.3585	1960.6	0.034749	905.07	143.28	58.961999999999996	62.824	612.62	867.92	0.74015	33.608000000000004	1.1792	1.7689	534.2	5.3066	74.293	0	1064.3	0	0	0	0	0	119.69
TCGA-BQ-5887	KIRP_3	262.22	280.65	0.27791	10998.0	11289.0	6510.1	118710.0	33080.0	123.47	3205.5	287.31	531.9	0.070656	174.03	0.053713	5504.0	20380.0	47.82	24.694000000000003	0	1480.2	1337.4	14.289000000000001	51.347	10.191	43.11600000000001	40.764	70.16199999999999	0.58236	23745.0	2799.4	590.3	1425.8	3118.9	295.15	0.068982	0.48783999999999994	0	0.47106000000000003	27.046	0.29638000000000003	531.9	7364.8	7824.0	73.297	0.067972	486.82	321.8	31.357	122.94	45.86	138.36	1202.2	1373.0	18.422	0.04748	344.93	481.73	421.36	116.81	2.7438	13.327	128.17	13.327	151.3	1075.9	246.55	258.7	551.1	12.935	0.3535	2323.2	2141.3	75.649	321.41	1.5679	11356.0	51.739	5333.5	1607.5	76.433	0.052795	232.44	0.10440999999999999	5971.2	1.5702	32.141	13.327	1745.6	0.041181	266.14	6.6634	48.604	90.242	2723.8	947.38	0.9421299999999999	12.543	18.03	0.0	812.93	4.3116	53.306999999999995	-1	485.25	0	0	1	0	0	73.297
TCGA-BQ-5888	KIRP_2	13775.0	180.28	0.052769	1108.6	48.461000000000006	983.66	18764.0	23498.0	28.465999999999998	8521.4	145.49	1716.4	0.11198	210.33	0.053944000000000006	1031.6	128.1	24.249000000000002	14.76	0	4538.0	93.83200000000001	4.0587	57.986000000000004	44.28	488.67	6.3258	63.258	0.094139	627.31	72.74600000000001	395.89	1027.9	3864.0	1467.0	0.05575499999999999	0.04808	0	14.843	16.869	0.030079	3611.0	26.621	7284.1	111.75	0.060551	1014.8	41.645	46.388999999999996	1590.2	22.666999999999998	5841.3	458.62	1687.4	193.46	0.094181	660.52	1730.1	205.59	195.04	3.1629	0.0	10.016	14.76	3012.7	279.92	572.48	551.4	467.58	52.715	0.037158	1893.0	3855.6	560.36	341.59	10.016	16946.0	0.5271	6204.0	1836.6	316.29	0.046132	167.11	0.12077	4881.9	5.3343	44.28	5.7986	1590.9	0.027744	260.94	115.44	99.104	53.126000000000005	615.71	656.83	0.0	42.172	10.016	0.0	454.4	4.7443	57.458999999999996	0	371.64	-1	0	0	0	0	101.21
TCGA-BQ-5889	KIRP_2	10082.0	514.82	0.07850499999999999	3378.0	3342.5	1176.2	15463.0	17163.0	127.89	5992.3	150.22	1123.4	0.10352	149.82	0.055686	3023.6	701.99	45.473	114.09	0	1885.3	203.82	14.106	105.97	18.676	1536.7	28.015	298.42	0.068815	2017.9	227.77	258.63	5840.2	2683.3	450.26	0.085853	0.089272	0	7.8941	68.615	0.061610000000000005	2378.0	462.83	7849.0	103.13	0.06463300000000001	926.51	274.87	57.653	603.31	68.615	403.57	573.28	1920.4	73.89399999999999	0.098968	457.98	1938.3	257.41	410.88	0.406	1216.0	14.616	28.421	1741.8	797.4	264.31	381.24	512.38	86.88600000000001	0.049615	1227.0	3673.2	458.38	286.24	12.18	7190.8	41.818999999999996	5182.7	1808.8	212.75	0.076507	485.18	0.16286	5451.1	5.1765	299.23	8.9322	1919.2	0.030351999999999997	265.12	79.984	115.71	196.87	615.1	718.64	0.38823	52.375	7.3082	0.0	473.41	4.0601	36.946999999999996	0	460.41	-1	0	0	0	0	90.134
TCGA-BQ-5890	KIRP_3	64.707	659.27	0.33328	4422.8	896.95	2973.2	38483.0	34666.0	217.84	9208.8	182.94	1100.4	0.12155	405.52	0.052650999999999996	2816.0	10821.0	47.428999999999995	75.548	0	1127.0	37.605	5.4978	376.73	14.229000000000001	608.11	25.409000000000002	3.3878	0.72605	5980.2	1823.3	680.27	2678.6	2315.6	888.96	0.08556	0.6703100000000001	1	24.053	91.471	0.64882	1071.6	426.44	16886.0	184.3	0.5001899999999999	347.93	289.66	84.695	935.98	154.49	128.06	1083.8	983.14	28.458000000000002	0.055222	786.65	142.63	253.41	116.2	1.0163	75.548	63.352	29.135	1.6939	51.495	553.91	429.58	969.59	1.3551	0.72836	4072.8	3986.1	249.68	260.19	1.3551	7668.0	34.556	10075.0	1073.6	346.24	0.043498	262.22	0.09906000000000001	7124.2	2.0617	38.621	14.905999999999999	1351.7	0.037793	1887.0	1.3551	24.053	39.79	585.41	296.77	5.2688	12.874	5.0817	3.3878	335.06	12.196	52.172	0	386.21	0	-1	1	0	0	66.062
TCGA-BQ-5891	KIRP_3	23.328000000000003	974.24	0.25311999999999996	13756.0	1173.5	10931.0	31038.0	34770.0	214.4	18326.0	436.85	1292.8	0.047127999999999996	527.11	0.042720999999999995	2412.8	25245.0	41.658	53.321999999999996	0	5687.8	225.51	23.135	470.18	82.76	864.82	80.26100000000001	1.3886	0.60519	927.31	481.01	1473.6	741.62	439.91	526.28	0.39487	0.12194	1	9.5609	98.868	0.088406	3570.6	59.501999999999995	11279.0	420.47	0.094552	1259.2	356.31	134.14	318.79	99.70100000000001	501.84	2001.5	2562.4	81.65	0.04094	1609.9	3966.4	196.07	197.74	3.8881	938.14	1.3886	282.44	61.931000000000004	29.994	635.7	1120.9	1662.2	473.51	0.040044	1425.8	5751.3	1809.9	582.93	0.0	10566.0	37.492	9339.7	747.34	304.66	0.031325	313.82	0.072526	10792.0	10.033	426.02	20.551	3114.9	0.037727	1800.2	53.6	178.02	38.453	266.61	370.48	13.574000000000002	29.994	11.386	1.944	680.69	10.831	35.27	1	302.44	0	-1	1	0	0	109.7
